organization_name,communityId,country
KALLISTO PERIVALLONTIKI ORGANOSI GIA TIN AGRIA ZOI KAI FYSI,1773,EL
INSTITUTUL DE CERCETARE-DEZVOLTARE PENTRU CINEGETICA SI RESURSE MONTANE MIERCUREA CIUC,1773,RO
Hushållningssällskapet Västra,1773,SE
ISTITUTO DI ECOLOGIA APPLICATA,1773,IT
PLATEFORME BIOPARK D'ARCHAMPS,1773,FR
"DATERRA, LDA",1773,PT
PROEFCENTRUM FRUITTEELT VZW,1773,BE
PANAGROTIKI ENOSIS KYPROU (PEK),1773,CY
VIRMEDEX VIRTUAL EXPERIENCES SL,1773,ES
LA ERA DE LOS VALIENTES,1773,ES
ARTICA INGENIERIA E INNOVACION SL,1773,ES
"CESKA SPOLECNOST ROSTLINOLEKARSKA,Z.S. - POBOCKA BRNO",1773,CZ
ISTANBUL MEDENIYET UNIVERSITY,1773,TR
CENTRAL RESEARCH INSTITUTE OF FOOD AND FEED CONTROL,1773,TR
TUNAY GIDA SANAYI VE TICARET ANONIM SIRKETI,1773,TR
The Good Food Institute Europe (Belgium) ASBL,1773,BE
Goknur Gida Maddeleri Enerji Imalat Ithalat Ihracat Ticaret ve Sanayi Anonim Sirketi,1773,TR
DIMES GIDA SANAYI VE TICARET A.S.,1773,TR
Maysa Gida San. ve Tic. A.S.,1773,TR
Ulker Bisküvi San. A. S.,1773,TR
Groupe Lactalis,1773,TR
VYZKUMNY USTAV SILVA TAROUCY PRO KRAJINU A OKRASNE ZAHRADNICTVI,1773,CZ
EUROPEAN FOREST INSTITUTE,1773,FI
BUNDESFORSCHUNGS UND AUSBILDUNGSZENTRUM FUR WALD NATURGEFAHREN UND LANDSCHAFT,1773,AT
Europea Environmental Agency,1773,DK
Ústav pro hospodářskou úpravu lesů Brandýs nad Labem,1773,CZ
GEMEENTE EINDHOVEN,1773,NL
AGENCIA DE GESTION AGRARIA Y PESQUERA DE ANDALUCIA,1773,ES
ASSOCIAZIONE NAZIONALE CONDIFESA ITALIA,1773,IT
BOERENNATUUR VLAANDEREN,1773,BE
CENTRE DE LA PROPIETAT FORESTAL,1773,ES
HRVATSKI SUMARSKI INSTITUT,1773,HR
KARADENIZ TEKNIK UNIVERSITESI,1773,TR
AGENZIA FORESTALE REGIONALE PER LOSVILUPPO DEL TERRITORIO E DELL AMBIENTE DELLA SARDEGNA,1773,IT
LIETUVOS RESPUBLIKOS ZEMES UKIO MINISTERIJA,1773,LT
NARODNE POL'NOHOSPODARSKE A POTRAVINARSKE CENTRUM,1773,SK
OFFICINE INNOVAZIONE S.R.L. SOCIETA' BENEFIT ovvero in forma abbreviata OFFICINE INNOVAZIONE S.R.L. S.B.,1773,IT
DIL DEUTSCHES INSTITUT FUR LEBENSMITTELTECHNIK EV,1773,DE
FUNDACION AZTI - AZTI FUNDAZIOA,1773,ES
"JUNAK - CESKY SKAUT, SKAUTSKY INSTITUT, ZS",1773,CZ
STIFTELSEN HALL SVERIGE RENT,1773,SE
ISTITUTO NAZIONALE PER LA VALUTAZIONE DEL SISTEMA EDUCATIVO DI ISTRUZIONE E DI FORMAZIONE,1773,IT
DEUTSCHE GESELLSCHAFT FUR NACHHALTIGKEIT AN HOCHSCHULEN E.V.,1773,DE
SMURFIT WESTROCK PAPER SERVICES B.V.,1773,NL
UNIVERZITET U SARAJEVU,1773,BA
PROGRAMME FOR THE ENDORSEMENT OF FOREST CERTIFICATION SCHEMES ITALIA,1773,IT
Asociación Forestal de Galicia,1773,ES
VENETIAN CLUSTER SRL,1773,IT
S.C.G A CARQUEIXA,1773,ES
HELIOPOLIS UNIVERSITY ASSOCIATION,1773,EG
VER DE TERRE PRODUCTION,1773,FR
SENSEEN,1773,FR
AGENZIA REGIONALE PER L'ATTUAZIONEDEI PROGRAMMI REGIONALI IN CAMPO AGRICOLO E PER LO SVILUPPO RURALE (LAORE SARDEGNA),1773,IT
INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1773,FR
ASS FRANCAISE CONTRE LES MYOPATHIES,1773,FR
INSERM TRANSFERT SA,1773,FR
ASSOCIAZIONE FRASCATI SCIENZA,1773,IT
The University of Texas Medical Branch at Galveston,1773,US
EUROPEAN RESEARCH INFRASTRUCTURE ON HIGHLY PATHOGENIC AGENTS,1773,BE
ISTITUTO NAZIONALE PER LE MALATTIE INFETTIVE LAZZARO SPALLANZANI-ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO,1773,IT
FOLKHALSOMYNDIGHETEN,1773,SE
NACIONALNI INSTITUT ZA JAVNO ZDRAVJE,1773,SI
EUROPEAN UNIVERSITY HOSPITAL ALLIANCE,1773,BE
DIREKTORAT FOR E-HELSE,1773,NO
CENTRE HOSPITALIER UNIVERSITAIRE DE TOULOUSE,1773,FR
PLATEFORME DES DONNEES DE SANTE,1773,FR
HRVATSKI ZAVOD ZA JAVNO ZDRAVSTVO,1773,HR
HEALTH INFORMATION AND QUALITY AUTHORITY,1773,IE
SYNLAB ITALIA S.R.L.,1773,IT
SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,1773,RO
ASOCIACION PARKINSON MADRID,1773,ES
University of Newcastle,1773,AU
ALMAWAVE SPA,1773,IT
FONDAZIONE EUROPEAN BRAIN RESEARCHINSTITUTE RITA LEVI,1773,IT
LINKCARE HEALTH SERVICES SL,1773,ES
EVOTEC INTERNATIONAL GMBH,1773,DE
ASTRAZENECA AB,1773,SE
ATOMIC INTELLIGENCE D.O.O.,1773,HR
ELLINIKI OGKOLOGIKI EREVNITIKI OMADA,1773,EL
MOSAIQUES DIAGNOSTICS GMBH,1773,DE
EXELIXIS DIACHEIRISI EREVNAS KAI EPIKOINONIA EE,1773,EL
TEDDY - EUROPEAN NETWORK OF EXCELLENCE FOR PAEDIATRIC CLINICAL RESEARCH,1773,IT
LAKEMEDELSVERKET,1773,SE
PHARMETHEUS AB,1773,SE
IMAGINE INSTITUT DES MALADIES GENETIQUES NECKER ENFANTS MALADES FONDATION,1773,FR
CORPORACION CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS,1773,CO
ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELL'ABRUZZO E DEL MOLISE G CAPORALE,1773,IT
IMMUNEWATCH BV,1773,BE
ISTITUTO ORTOPEDICO RIZZOLI,1773,IT
CONECT4CHILDREN STICHTING,1773,NL
SIGMUND FREUD PRIVATUNIVERSITAT WIEN GMBH,1773,AT
CRITICAL PATH INSTITUTE STICHTING,1773,NL
THE EUROPEAN MEDICINES AGENCY,1773,NL
MINISTERU GHAS-SAHHA U L-ANZJANITA ATTIVA,1773,MT
Stichting Hematon,1773,NL
SOMERSAULT18:24,1773,BE
STICHTING PROEFDIERVRIJ* DUTCH SOCIETY FOR THE REPLACEMENT OF ANIMAL TESTING,1773,NL
Brain & Body Company,1773,NL
Active Motif,1773,BE
Institute of Biomedical Research of Salamanca (IBSAL),1773,ES
ADF FARM SOLUTIONS LIMITED,1773,IE
TERRA CONTROLLING TMD D.O.O,1773,RS
AGRILAB LIMITED LIABILITY COMPANY,1773,UA
VAN DEN BORNE PROJECTEN BV,1773,NL
CERTARA UK LIMITED,1773,UK
AGENCE NATIONALE DE SECURITE DU MEDICAMENT ET DES PRODUITS DE SANTE,1773,FR
EUROPEAN BUSINESS SUMMIT NETWORK,1773,BE
FEDERAL AGENCY FOR MEDICINES AND HEALTH PRODUCTS,1773,BE
PETANUX GMBH,1773,DE
CENTRE HOSPITALIER DE LUXEMBOURG,1773,LU
BIOSELLAL,1773,FR
National Research Center,1773,EG
Human Link,1773,LB
"Amt für Wald und Naturgefahren des Kantons Bern, Abteilung Staatsforstbetrieb",1773,CH
KOKO FOREST OY,1773,FI
KELLUU OY,1773,FI
SCA SKOG AB,1773,SE
KRAKOWSKI PARK TECHNOLOGICZNY SP ZOO,1773,PL
FUNDACAO PARA A CIENCIA E A TECNOLOGIA,1773,PT
REGION SKANE,1773,SE
VETENSKAPSRADET - SWEDISH RESEARCH COUNCIL,1773,SE
BIOMIMX SRL,1773,IT
NANOSTRING TECHNOLOGIES INC,1773,US
Science Matters,1773,NL
UNIVERSITY OF SAN DIEGO,1773,US
EUROPEAN ATHEROSCLEROSIS SOCIETY,1773,SE
YALE UNIVERSITY,1773,US
I-CATALIST SL,1773,ES
NORDWESTDEUTSCHE FORSTLICHE VERSUCHSANSTALT,1773,DE
FORSTLICHE VERSUCHS- UND FORSCHUNGSANSTALT BADEN-WUERTTEMBERG,1773,DE
RIPESS EUROPE,1773,LU
Secretariat général pour la planification écologique,1773,FR
COMPLEXUL MUZEAL BISTRITA-NASAUD,1773,RO
UNIVERSITE DE NAMUR,1773,BE
AGENCIA ESPANOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS,1773,ES
INE BLANKENBERG SKOTTHEIM RUSTEN,1773,NO
IZMIR BIYOTIP VE GENOM MERKEZI,1773,TR
DEUTSCHES INSTITUT FUER ERNAEHRUNGSFORSCHUNG POTSDAM REHBRUECKE,1773,DE
REITHERA SRL,1773,IT
STICHTING DUCHENNE DATA FOUNDATION,1773,NL
POSSESSIO KFT,1773,HU
POLISSIA NATIONAL UNIVERSITY,1773,UA
OBOE IPR AB,1773,SE
INTEGRATIVE PHENOMICS,1773,FR
Vista Klinik Binningen,1773,CH
RETINSIGHT GMBH,1773,AT
European Council of Optometry and Optics,1773,CH
"MINISTERIE VAN LANDBOUW, VISSERIJ, VOEDSELKWALITEID EN NATUUR",1773,NL
"FORSKNINGSRÅDET FÖR MILJÖ, AREELLA NÄRINGAR OCH SAMHÄLLSBYGGANDE",1773,SE
"BUNDESMINISTERIUM FUR BILDUNG, WISSENSCHAFT UND FORSCHUNG",1773,AT
PROVINCIA AUTONOMA DI BOLZANO,1773,IT
SLOVENSKA AKADEMIA VIED,1773,SK
AGENCE NATIONALE DE LA RECHERCHE,1773,FR
FONDS VOOR WETENSCHAPPELIJK ONDERZOEK-VLAANDEREN,1773,BE
"MINISTERE DE  L'ENSEIGNEMENT SUPERIEUR, DE LA RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION",1773,MA
VEGEPOLYS VALLEY,1773,FR
LATVIJAS VALSTS MEZZINATNES INSTITUTS SILAVA,1773,LV
KWS SAAT SE & CO KGAA,1773,DE
VIB VZW,1773,BE
SRUC,1773,UK
LUONNONVARAKESKUS,1773,FI
DBFZ DEUTSCHES BIOMASSEFORSCHUNGSZENTRUM GEMEINNUTZIGE GMBH,1773,DE
INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE,1773,NG
CENTRE DE COOPERATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LEDEVELOPPEMENT - C.I.R.A.D. EPIC,1773,FR
UNIVERSITAET HOHENHEIM,1773,DE
SEGES INNOVATION PS,1773,DK
RSK ADAS LIMITED,1773,UK
CENTRUM DORADZTWA ROLNICZEGO W BRWINOWIE,1773,PL
TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,1773,IE
DELPHY BV,1773,NL
GEOPONIKO PANEPISTIMION ATHINON,1773,EL
LE EUROPE LIMITED,1773,IE
DAHEIM CORNELIA,1773,DE
ASSOCIATION D'EDUCATION ENVIRONNEMENTALE POUR LES FUTURES GENERATION,1773,TN
RACINES DE FRANCE,1773,FR
SOLINTAGRO SL,1773,ES
CREATIVE MINDS-SOLUCOES GLOBAIS DECOMUNICACAO MARKETING E GESTAO LDA,1773,PT
AGRI KULTI NONPROFIT KORLATOLT FELELOSSEGU TARSASAG,1773,HU
INSTYTUT MEDYCYNY PRACY IMIENIA PROF. DRA MED. JERZEGO NOFERA W LODZI,1773,PL
J.Z.U. INSTITUT ZA JAVNO ZDRAVJE NA REPUBLIKA SEVERNA MAKEDONIJA SKOPJE,1773,MK
FRAUNHOFER UK RESEARCH LIMITED,1773,UK
Piglets Treatment System BV,1773,NL
UP2METRIC IDIOTIKI KEFALAIOUCHIKI ETAIREIA,1773,EL
AG precision,1773,DK
IKNOWHOW SA,1773,EL
UNIVERSITEIT TWENTE,1773,NL
NEMZETI KUTATASI FEJLESZTESI ES INNOVACIOS HIVATAL,1773,HU
FONDS INNOVEREN EN ONDERNEMEN,1773,BE
GENIKI GRAMMATIA EREVNAS KAI KAINOTOMIAS,1773,EL
"DEPARTMENT OF SCIENCE, TECHNOLOGY AND INNOVATION",1773,ZA
CENTRO PARA EL DESARROLLO TECNOLOGICO Y LA INNOVACION E.P.E.,1773,ES
RANNSOKNAMIDSTOD ISLANDS,1773,IS
IDRYMA EREVNAS KAI KAINOTOMIAS,1773,CY
Lietuvos mokslo taryba,1773,LT
TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU,1773,TR
INNOVATIONSFONDEN,1773,DK
SERVICE PUBLIC DE WALLONIE,1773,BE
BUNDESMINISTERIUM FUER BILDUNG UND FORSCHUNG,1773,DE
VERKET FOR INNOVATIONSSYSTEM,1773,SE
NORGES FORSKNINGSRAD,1773,NO
LATVIJAS ZINATNES PADOME,1773,LV
FONDS NATIONAL DE LA RECHERCHE,1773,LU
NARODOWE CENTRUM BADAN I ROZWOJU,1773,PL
MINISTERO DELL'UNIVERSITA E DELLA RICERCA,1773,IT
OSTERREICHISCHE FORSCHUNGSFORDERUNGSGESELLSCHAFT MBH,1773,AT
MIGROS TICARET ANONIM SIRKETI,1773,TR
FORESTRY COMMISSION RESEARCH  AGENCY,1773,UK
2BFOREST LDA,1773,PT
HIPRA HUMAN HEALTH SL,1773,ES
AIRFIELD ESTATE,1773,IE
MOA BIOTECH SL,1773,ES
UNIVERSAL DIAGNOSTICS SOCIEDAD ANONIMA,1773,ES
UNIVERSITAIR ZIEKENHUIS ANTWERPEN,1773,BE
ACADEMISCH ZIEKENHUIS MAASTRICHT,1773,NL
INTA SRL,1773,IT
HUMIFY GMBH,1773,DE
CAVIRO EXTRA S.P .A. 0 CAVIRO EXTRA DISTILLERIE S.P.A. EXTRA DIS TILLERIE S.P.A. EXTRA ALCOLI S.P.A. CAVIRO EXTRA MOSTI ED ESTRA TTI S. P.A. EXTR MOSTI ED ESTRATTI S.P.A.  CAVIRO EXTRA TARTARICA S.P.A,1773,IT
INSTYTUT AGROFIZYKI POLSKIEJ AKADEMII NAUK,1773,PL
ENOMONDO SRL,1773,IT
OSTBAYERISCHE TECHNISCHE HOCHSCHULE REGENSBURG,1773,DE
INTERMAG SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1773,PL
FUNDACJA ART & SCIENCE SYNERGY FOUNDATION,1773,PL
NIAB,1773,UK
RECOIR LTD,1773,UK
UNAC UNIAO DA FLORESTA MEDITERRANICA,1773,PT
GESTIONE FORESTALE RESPONSABILE SERVIZI SOCIETA A RESPONSABILITA LIMITATA IMPRESA SOCIALE,1773,IT
SOCIEDAD COOPERATIVA ANDALUZA GANADERA DEL VALLE DE LOS PEDROCHES,1773,ES
DIMOS XIROMEROU,1773,EL
AGROOF,1773,FR
FONDAZIONE ALBERITALIA ETS,1773,IT
FEDERACION ESPANOLA DE LA DEHESA,1773,ES
COMPANHIA DAS LEZIRIAS SA,1773,PT
RIGAS STRADINA UNIVERSITATE,1773,LV
INSTYTUT GENETYKI I BIOTECHNOLOGII  ZWIERZAT POLSKIEJ AKADEMII NAUK,1773,PL
INSTITUT FRANCAIS DU CHEVAL ET DE L EQUITATION,1773,FR
MITTETULUNDUSUHING OKOLOOGILISTE TEHNOLOOGIATE KESKUS,1773,EE
LUOMULIITTO RY FORBUNDET FOR EKOLOGISK ODLING RF,1773,FI
AGROBIO-ASSOCIACAO PORTUGUESA DE AGRICULTURA BIOLOGICA,1773,PT
EURIZON SL,1773,ES
"BOTANICKY USTAV AV CR, V.V.I.",1773,CZ
PRASIDENTENKONFERENZ DER LANDWIRTSCHAFTSKAMMERN OSTERREICHS,1773,AT
ZUIDELIJKE LAND- EN TUINBOUWORGANISATIE VERENIGING,1773,NL
BOERENBOND PROJECTEN,1773,BE
CHAMBRES D'AGRICULTURE FRANCE,1773,FR
CHAMBRE REGIONALE D'AGRICULTURE OCCITANIE,1773,FR
UNIVERSIDAD DE EXTREMADURA,1773,ES
"MINISTERIET FOR FODEVARER, LANDBRUG OG FISKERI",1773,DK
UNIVERSITATEA DE STIINTE AGRICOLE SI MEDICINA VETERINARA CLUJ NAPOCA,1773,RO
FEDERACAO PORTUGUESA ASSOCIACOES SUINICULTORES,1773,PT
ASOCIATA PRODUCATORILOR DE CARNE DE PORC DIN ROMANIA,1773,RO
UNIVERSIDADE DE TRAS-OS-MONTES E ALTO DOURO,1773,PT
FEDERATION NATIONALE PORCINE,1773,FR
CHAMBRE REGIONALE D'AGRICULTURE DE BRETAGNE,1773,FR
MAA- JA METSATALOUSTUOTTAJAIN KESKUSLIITTO MTK RY,1773,FI
333 CORPORATE 1998 SOCIEDAD LIMITADA,1773,ES
ASOCIACION-NACIONAL DE PRODUCTORESDE GANADO PORCINO,1773,ES
FEIRMEOIRI AONTUITHE NA H-EIREANN IONTAOBIATHE CUIDEACHTA FAOI THEORAINN RATHAIOCHTA,1773,IE
ASSOCIAZIONE NAZIONALE ALLEVATORI SUINI,1773,IT
CENTRO RICERCHE PRODUZIONI ANIMALI- SOC. CONS. P. A.,1773,IT
IFIP-INSTITUT DU PORC ASSOCIATION,1773,FR
ROYAL AGRICULTURAL UNIVERSITY,1773,UK
VIER PFOTEN INTERNATIONAL-GEMEINNUTZIGE PRIVATSTIFTUNG,1773,AT
UNIVERSITA DEGLI STUDI DELLA BASILICATA,1773,IT
ELLINIKOS GEORGIKOS ORGANISMOS - DIMITRA,1773,EL
INSTITUTUL DE CERCETARE - DEZVOLTARE PENTRU CRESTEREA BOVINELOR,1773,RO
ASSOCIAZIONE NAZIONALE ALLEVATORI DELLA SPECIE BUFALINA,1773,IT
EESTI MAHEPOLLUMAJANDUSE SIHTASUTUS,1773,EE
EUROPEAN FORUM OF FARM ANIMAL BREEDERS,1773,NL
ASSOCIAZIONE NAZIONALE ALLEVATORI DELLA RAZZA FRISONA BRUNA E JERSEY ITALIANA,1773,IT
BIO AUSTRIA - VEREIN ZUR FORDERUNG DES BIOLOGISCHEN LANDBAUS,1773,AT
NORGES MILJO-OG BIOVITENSKAPLIGE UNIVERSITET,1773,NO
SCHWEISFURTH STIFTUNG,1773,DE
FEDERATION OF VETERINARIANS OF EUROPE,1773,BE
TINE BA,1773,NO
PHYLUM,1773,FR
AHLSTROM SPECIALTIES,1773,FR
METSA SPRING OY,1773,FI
METSALIITTO OSUUSKUNTA,1773,FI
SOFIDEL SPA,1773,IT
AHLSTROM OYJ,1773,FI
PILLER BLOWERS & COMPRESSORS GMBH,1773,DE
METSä BOARD CORPORATION,1773,FI
SAPPI MAASTRICHT BV,1773,NL
Haute Ecole Pédagogique du canton de Vaud,1773,CH
ARTEMIS RESEARCH & INNOVATION S.R.L.,1773,RO
MOUVEMENT EUROPEEN,1773,BE
DOGA DERNEGI,1773,TR
ETOS LIGAL SALYUSHANS,1773,BG
HUSET VENTURE DANMARK,1773,DK
SOLE SOCIETA' COOPERATIVA SOCIALE,1773,IT
UNIVERSITA DEGLI STUDI DI MACERATA,1773,IT
LEIBNIZ-INSTITUT FUR BILDUNGSVERLAUFE EV,1773,DE
Centre for Planning and Economic Research,1773,EL
PAEDAGOGISCHE HOCHSCHULE KARLSRUHE,1773,DE
INSTITOUTO TECHNOLOGIAS YPOLOGISTON KAI EKDOSEON DIOFANTOS,1773,EL
FONDAZIONE PER LA SCUOLA DELLA COMPAGNIA DI SAN PAOLO,1773,IT
AIBILI ASSOCIACAO PARA INVESTIGACAO BIOMEDICA E INNOVACAO EM LUZ E IMAGEM,1773,PT
FEDERAZIONE ITALIANA PARCHI E RISERVE NATURALI,1773,IT
KOINONIKI SYNETAIRISTIKI EPICHEIRISI SYLLOGIKIS KAI KOINONIKIS OFELEIAS AMARANTHUS,1773,EL
FARMB PSIFIAKI GEORGIA ANONIMI ETAIRIA,1773,EL
BARRYROE CO-OPERATIVE LTD,1773,IE
PAPERFOAM B.V.,1773,NL
ALGANED BV,1773,NL
CARHUE PIGGERIES LIMITED,1773,IE
CARBERY FOOD INGREDIENTS LIMITED,1773,IE
OPPLA EEIG,1773,NL
FRIEDRICH LOEFFLER INSTITUT - BUNDESFORSCHUNGSINSTITUT FUER TIERGESUNDHEIT,1773,DE
ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZIE,1773,IT
EIDGENOSSISCHE FORSCHUNGSANSTALT WSL,1773,CH
ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,1773,NL
FONDACIJA VIZLORE LABS,1773,RS
"EIDGENOESSISCHES DEPARTEMENT FUER WIRTSCHAFT, BILDUNG UND FORSCHUNG",1773,CH
HELVETAS Swiss Intercooperation,1773,CH
ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBARDIA E DELL'EMILIA ROMAGNA BRUNO UBERTINI,1773,IT
NATIONAL RESEARCH FOUNDATION,1773,ZA
ASOCIATIA INSTITUTUL PENTRU CERCETARE IN ECONOMIE CIRCULARA SI MEDIU ERNEST LUPAN IRCEM,1773,RO
FORSCHUNGSINSTITUT FUR BIOLOGISCHEN LANDBAU DEUTSCHLAND EV,1773,DE
ASOCIATIA INTER-BIO,1773,RO
MREZA SAVJETODAVNIH SLUZBI JUGOISTOCNE EUROPE,1773,HR
KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE,1773,SI
LANDESKAMMER FUER LAND UND FORTWIRTSCHAFT IN STEIERMARK,1773,AT
LANDWIRTSCHAFTSKAMMER NIEDEROESTERREICH,1773,AT
ASOCIACION ECOVALIA,1773,ES
FONDAZIONE ITALIANA PER LA RICERCAIN AGRICOLTURA BIOLOGICA E BIODINAMICA,1773,IT
CHAMBRE D'AGRICULTURE DE L'YONNE,1773,FR
INSTITUT ZA PRIMENEU NAUKE U POLJOPRIVERDI,1773,RS
OKO-BERATUNGSGESELLSCHAFT MBH,1773,DE
COORDINATIECENTRUM PRAKTIJKGERICHT ONDERZOEK EN VOORLICHTING BIOLOGISCHE TEELT,1773,BE
MARTIN-LUTHER-UNIVERSITAT HALLE-WITTENBERG,1773,DE
ESSRG NONPROFIT KFT,1773,HU
INSTITUTO ANDALUZ DE INVESTIGACIONY FORMACION AGRARIA PESQUERA ALIMENTARIA Y DE LA PRODUCCION ECOLOGICA,1773,ES
"CONSEJERIA DE AGRICULTURA , PESCA, AGUA  Y DESARROLLO RURAL",1773,ES
EUROPEAN ENVIRONMENTAL BUREAU,1773,BE
UNIVERSITA DEGLI STUDI DI ROMA UNITELMA SAPIENZA,1773,IT
SK EMBIO DIAGNOSTICS LIMITED,1773,CY
UDRUZENJE ZA PREDUZETNISTVO I INOVACIJE FOODSCALE HUB,1773,RS
GREEN SUPPLY CHAIN DIGITAL INNOVATION HUB ASTIKI MI KERDOSKOPIKI ETAIREIA,1773,EL
INSTITUT DE L'ELEVAGE,1773,FR
SCIO IKE,1773,EL
CENTRE D'INNOVATION ET DE RECHERCHE DE LA FERME DES BOUVIERS (CIRBEEF),1773,FR
EDENCORE TECHNOLOGIES IKE,1773,EL
RESEARCH ORGANISATION FOR THE COMMONS AND PEER TO PEER PRACTICES,1773,EL
LINUX FOUNDATION EUROPE,1773,BE
STICHTING GREEN SUPPLY CHAIN DIGITAL INNOVATION HUB,1773,NL
VITAGORA POLE,1773,FR
FOCUS STRATEGIC THINKING CONSULTANTS IKE/FOCUS STRATEGIC THINKING CONSULTANTS P.C.,1773,EL
Mediterranean Agronomic Institute of Zaragoza / International Centre for Advanced Mediterranean Agronomic Studies,1773,ES
GOSPODARSKA ZBORNICA SLOVENIJE,1773,SI
NODIBINAJUMS BALTIC STUDIES CENTRE,1773,LV
MAAELU TEADMUSKESKUS,1773,EE
HIGHCLERE CONSULTING SRL,1773,RO
HOCHSCHULE FUR NACHHALTIGE ENTWICKLUNG EBERSWALDE,1773,DE
AGRO-PERIVALLONTIKES KAINOTOMES YPIRESIES I.K.E.,1773,EL
VIGNAIOLI PIEMONTESI SOCIETA COOPERATIVA AGRICOLA,1773,IT
CENTER FOR TECHNOLOGY RESEARCH ANDINNOVATION (CETRI) LTD,1773,CY
UNIVERSIDAD DE LA RIOJA,1773,ES
HELLENIFERA IDIOTIKI KEFALAIOUCHIKI ETAIREIA,1773,EL
METEC INNOVATION CONSULTING SRL,1773,IT
GIP POLE BOURGOGNE VIGNE ET VIN,1773,FR
AVIPE-ASSOCIACAO DE VITICULTORES DO CONCELHO DE PALMELA,1773,PT
RETE SEMI RURALI,1773,IT
"INSTITUT NATIONAL D'ENSEIGNEMENT SUPERIEUR POUR L'AGRICULTURE, L'ALIMENTATION ET L'ENVIRONNEMENT",1773,FR
ASSOCIATION DES CHAMBRES D'AGRICULTURE DE L'ARC ATLANTIQUE,1773,FR
KILPATRICK INNOVATION LTD,1773,IE
BENCO BALTIC DOO ZA SAVJETOVANJE IUSLUGE,1773,HR
TERRA LITTERA DOO,1773,RS
"CONSEJERIA DE EDUCACION, CIENCIA Y FORMACION PROFESIONAL - JUNTA DE EXTREMADURA",1773,ES
VALEO AUTOKLIMATIZACE K.S.,1774,CZ
DERQUENNES MARC PAUL GEORGES,1777,FR
SITAEL SPA,1785,IT
AST ADVANCED SPACE TECHNOLOGIES GMBH,1785,DE
THALES ALENIA SPACE BELGIUM SA,1785,BE
METEOROLOGICAL AND ENVIRONMENTAL EARTH OBSERVATION SRL,1812,IT
INTERNATIONAL SPACE UNIVERSITY,1814,FR
IZQUIERDO/PIATRIK GBR,1815,DE
BLUE DOT SOLUTIONS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1816,PL
BI2S-BUSINESS AND IOT INTEGRATED SOLUTIONS  LTD,1817,CY
GMV GMBH,1818,DE
GMV INNOVATING SOLUTIONS SRL,1820,RO
UNIBAP AB,1821,SE
TELETEL TECHNOLOGIA AERODIASTIMIKIS KAI AMINAS,1822,EL
DSI Aerospace GmbH,1823,DE
ASSOCIAZIONE MILANO MEDITERRANEA,1831,IT
LABAULA ARQUITECTES SCCLP,1832,ES
ORIGONI E STEINER ARCHITETTI ASSOCIATI,1833,IT
RIVIERASCA SPA,1835,IT
DESIGNAUSTRIA (DA),1836,AT
NEW INFRARED TECHNOLOGIES SL,1849,ES
DEUTSCHE GESELLSCHAFT FUR MATERIALKUNDE,1850,DE
SURFUNCTION GMBH,1851,DE
ABCIRCULAR GMBH,1852,DE
NLIGHT GMBH,1854,AT
SYLAS,1855,FR
NICOS AKTIENGESELLSCHAFT,1856,DE
SEMANTIC WEB COMPANY GMBH,1860,AT
WOLTERS KLUWER DEUTSCHLAND GMBH,1861,DE
OXFORD SEMANTIC TECHNOLOGIES LIMITED,1863,UK
LSTECH ESPANA SL,1864,ES
LEIBNIZ-INSTITUT FUR VERBUNDWERKSTOFFE GMBH,1865,DE
INTERTEK IBERICA SPAIN SA,1868,ES
TECNOLOGIA NAVARRA DE NANOPRODUCTOS SL,1869,ES
ALMAXTEX TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,1870,TR
PANASONIC ELECTRIC WORKS  ELEKTRIK SANAYI VE TICARET ANONIM SIRKETI,1872,TR
ECZACIBASI YAPI GERECLERI SANAYI VE TICARET AS,1873,TR
VIRHEALTH SAS,1874,FR
INTERTEK ITALIA SPA,1875,IT
3B-FIBREGLASS,1878,BE
CROOM PRECISION TOOLING LIMITED,1879,IE
ALDAKIN SL,1881,ES
SOUTHERN EUROPEAN CLUSTER IN PHOTONICS & OPTICS ASSOCIACION,1882,ES
CLUST-ER INDUSTRIE CULTURALI E CREATIVE,1882,IT
ASSOCIACIO REVOLVE MEDITERRANEO,1882,ES
